,Herschel_RA,Herschel_Dec,F_BLIND_MF_SPIRE_250,FErr_BLIND_MF_SPIRE_250,F_BLIND_MF_SPIRE_350,FErr_BLIND_MF_SPIRE_350,F_BLIND_MF_SPIRE_500,FErr_BLIND_MF_SPIRE_500,r,P,RA_pix,Dec_pix,F_BLIND_pix_SPIRE_250,FErr_BLIND_pix_SPIRE_250,ID_match,Project_match,Time_match,RA,RA_ERR_match,DEC,DEC_ERR_match,flux_match,flux_err_match,RMS_match,SNR_match,NPIX_match,RES_match,Multi_match,GroupID,GroupSize,Separation,s,s_norm
2388,150.16535527519355,1.8065169521828308,0.03999008561106501,0.0025065734122475523,0.028555679576873473,0.0024743619463905384,0.012176307267785414,0.002546436089147032,0.7738345380253372,0.9885844748858448,150.1650773750238,1.8067947225505485,0.03915778030306018,0.002439454548330768,5094.0,b'COSMOSVLA3',b'J100039.68+014821.5',150.165354,0.066,1.805985,0.066,19.2,2.5,2.31,8.29,21.0,0.0,0.0,600,2,1.915033355116152,0.002231119631926237,0.02643540188910241
1163,149.82144357616005,2.506751820679659,0.011275009107164205,0.0024570270226053005,0.011732419585110482,0.0025554411637370533,0.0029865328791488983,0.0024556147064611136,0.5003383987175225,0.874712202609363,149.81977504176038,2.508418040603859,0.014085295753370768,0.0024328601814565263,9161.0,b'COSMOSVLA3',b'J095917.37+023022.6',149.822408,0.099,2.506297,0.099,19.2,2.5,2.31,5.43,21.0,1.0,0.0,,,3.8356412311553325,0.00892045017653087,0.10569988188491221
41,149.45020649286656,2.6857611957980843,0.01595985967445812,0.002485064289724849,0.005876237943168775,0.0024588751305984475,-0.0022793635211715057,0.0025340636096310844,0.5769592352356343,0.9005675846121505,149.44937276281905,2.684927518515649,0.014732244807067262,0.0024391993678669686,10035.0,b'COSMOSVLA3',b'J095748.24+024108.8',149.451029,0.1,2.685781,0.1,19.2,3.7,3.6,5.34,19.0,0.0,0.0,,,2.9586322556786264,0.0053171621776362255,0.06300312058674452
2948,150.3221455072732,2.1764969942891086,0.014193192742969487,0.0025443019202962564,0.01772729308658926,0.002476204122699449,0.006891820064771015,0.0025930621254698174,0.8485251577007719,0.8976009969882646,150.32186734310685,2.17510815187611,0.014681252352790344,0.0024783931115100574,5196.0,b'COSMOSVLA3',b'J100117.21+021034.3',150.321722,0.065,2.176201,0.065,19.2,2.5,2.29,8.39,19.0,0.0,0.0,15,2,1.8591913150442496,0.002103033544865074,0.02491766001375288
3570,150.48528221595143,2.0450806205408494,0.01467963747564345,0.0025078136915895584,0.01975757448730196,0.0025453028447310054,0.010623580010714416,0.00261246977326674,0.7985378513343505,0.9106908613904678,150.48528180476038,2.0434140028085266,0.015050148850210469,0.0024433147858220644,4837.0,b'COSMOSVLA3',b'J100156.38+020245.2',150.484924,0.062,2.045905,0.062,19.3,2.4,2.21,8.74,25.0,0.0,0.0,,,3.2355102568013288,0.0063556049657915725,0.07530803317249228
2122,150.091429250353,1.9254016679951411,0.01653739428325269,0.0025519923051849996,0.016181971746379812,0.0025401026824674908,0.010089059417492234,0.002550460971907898,0.8830090338561567,0.9348837209302325,150.09170718671055,1.925123902076168,0.016192742789443344,0.002483121564909886,5070.0,b'COSMOSVLA3',b'J100021.78+015532.2',150.090775,0.065,1.925615,0.065,19.3,2.5,2.3,8.37,23.0,0.0,0.0,,,2.4760851838431326,0.003727139688443959,0.044162325540501646
3110,150.36291786297372,1.629016491473728,0.04772611273250461,0.0024907218022349347,0.02503581904656921,0.0024899381896618823,0.006156594549649972,0.002540628757244976,0.8184181711728293,0.985981308411215,150.36347351258996,1.6284609324208532,0.04367174219872716,0.002424698060973192,5761.0,b'COSMOSVLA3',b'J100127.05+013747.7',150.362733,0.07,1.629936,0.07,19.3,2.7,2.49,7.75,22.0,0.0,0.0,554,2,3.376413525909045,0.006919257925976252,0.08198697637752987
186,149.5124133314263,2.1888875333595212,0.016654316547534506,0.002523561984829696,0.0158869459449261,0.0025007210205410207,0.011444137744155772,0.002516780307442826,0.8790435374863611,0.9005675846121505,149.5129687744811,2.1899988067881444,0.014779272103432162,0.002464217871363323,7279.0,b'COSMOSVLA3',b'J095802.98+021124.3',149.512458,0.084,2.190101,0.084,19.3,3.2,3.02,6.4,16.0,0.0,0.0,,,4.371434294522455,0.011571193679465352,0.13710957287885478
1358,149.87976525223385,2.910062254685993,0.01658684576964079,0.0026146528860845532,0.0120299766578745,0.002544796959157376,0.004480052537683821,0.0026435426614914775,0.8412364283890501,0.9289683498429573,149.87976525223385,2.9100622546859936,0.015864033408573227,0.002543903077652513,9024.0,b'COSMOSVLA3',b'J095931.14+025437.8',149.879785,0.097,2.9105,0.097,19.3,3.6,3.49,5.54,15.0,0.0,0.0,,,1.5774817522981206,0.0015144492585006386,0.017943295825693577
4204,150.6745771402116,2.8427415741250517,0.02460383403102038,0.0027945539331084503,0.028732578893543276,0.0027675040554539297,0.018761338187614492,0.002861184337211802,0.8051212182552957,0.9829242262540021,150.67402056933471,2.8416309137841957,0.02558992851874717,0.0027174679868228746,5968.0,b'COSMOSVLA3',b'J100241.78+025029.8',150.674099,0.071,2.841629,0.071,19.3,2.7,2.54,7.58,18.0,0.0,0.0,,,4.358642885599091,0.011503965440743169,0.13631295932420753
7,149.43479262596463,1.7483404024568838,0.021316159213315,0.003027954409620074,0.014138588207684597,0.0030590978419123265,0.006755028971477008,0.003007863043104164,0.8321518814973767,0.9757485770848799,149.43479262596463,1.748340402456884,0.021936595680492242,0.0029453305472189888,10742.0,b'COSMOSVLA3',b'J095744.42+014449.7',149.435092,0.11,1.747161,0.11,19.3,4.0,3.85,5.01,16.0,0.0,0.0,,,4.380375499985123,0.011618300532762138,0.13766776030970618
4001,150.60929636973867,2.207818991856285,0.052970242024605665,0.002529721898420318,0.050974365121724936,0.002555209021322193,0.030789737721072786,0.0025301526567312964,0.9382991662994832,0.9858712715855573,150.60874062533534,2.2083747098438615,0.0437475055124382,0.0024625928841482928,4884.0,b'COSMOSVLA3',b'J100226.30+021228.2',150.609596,0.064,2.207855,0.064,19.3,2.5,2.26,8.53,22.0,0.0,0.0,628,3,1.0856351189645195,0.0007175745153022994,0.008500816982671465
3610,150.49210712990876,1.5531741063557565,0.016316069400426455,0.002547559799085827,0.01368138778670356,0.0025685964310257392,0.006731430900705479,0.0025463995304073395,0.7760725567160363,0.9328117237953304,150.4918293501081,1.5534518899144993,0.01600008780966118,0.0024796612287814415,9878.0,b'COSMOSVLA3',b'J100158.02+013311.0',150.491759,0.1,1.553061,0.1,19.3,3.8,3.68,5.24,12.0,0.0,0.0,,,1.3173169387364068,0.00105634595480264,0.012515051562704993
3784,150.53962550752905,1.575661693456638,0.017520569040317166,0.002511909363129335,0.010154974625483397,0.002534489727797,0.0007858202706752099,0.0025636957227127325,0.5780251663408977,0.9663881151346332,150.54018105100852,1.57510611051181,0.01949862355990179,0.0024457921379439974,7035.0,b'COSMOSVLA3',b'J100209.44+013428.4',150.539338,0.081,1.574571,0.081,19.4,3.1,2.93,6.63,18.0,0.0,0.0,,,4.060522874113499,0.009947361693962709,0.11786815595780804
3585,150.48715858786494,2.886698618961844,0.018136370407202056,0.002551847982177105,0.0061134299186132975,0.0024882491938027834,-0.0007639382072255374,0.0025705365154679405,0.5464243567791135,0.9759282970550576,150.48715858786494,2.886698618961845,0.02222104535316956,0.002482933695052354,6949.0,b'COSMOSVLA3',b'J100156.79+025312.2',150.486627,0.08,2.886731,0.08,19.4,3.1,2.88,6.74,21.0,0.0,0.0,,,1.9148395501438367,0.0022207268433946936,0.026312253694650626
191,149.51542405840658,1.622830339685529,0.02562584992437521,0.0028553367047580705,0.03067104544278315,0.0028864037729445656,0.01888032873831879,0.002916848933276951,0.9194850550927423,0.9804043545878693,149.5148681446509,1.623385638536861,0.024175863961359054,0.002778634809290763,6866.0,b'COSMOSVLA3',b'J095803.67+013722.6',149.515324,0.08,1.62295,0.08,19.4,3.1,2.89,6.72,24.0,0.0,0.0,,,0.5614412709801323,0.00019110858707271916,0.0022625173862661223
4474,150.77777270033712,1.6608630063434098,0.019587106549892916,0.0025245673581504773,0.014722741978726995,0.002518829686836937,0.0035454684189787115,0.0026070254163914467,0.8283296419863848,0.9597337230069817,150.7769387959769,1.6600300833644523,0.018235184050683886,0.002487402574394774,8206.0,b'COSMOSVLA3',b'J100306.58+013939.2',150.777427,0.09,1.660896,0.09,19.4,3.4,3.24,5.98,19.0,0.0,0.0,,,1.2496559351208902,0.0009464296820864693,0.011212610886193346
4508,150.79102198505325,2.694648259469943,0.03207184042940709,0.0030986406384563236,0.024292568398943247,0.002977995856404875,0.012921310827464363,0.0029968917378949953,0.8848026916989452,0.9857744994731296,150.79074407343236,2.694926151771791,0.029517781140614156,0.003014808029010682,7215.0,b'COSMOSVLA3',b'J100309.95+024139.6',150.791465,0.086,2.694353,0.086,19.4,3.2,3.08,6.3,22.0,0.0,0.0,,,1.9151413272913016,0.00222142608991871,0.026320539338743926
1965,150.04776014913995,2.620668417565176,0.019513894293738895,0.002532543426835677,0.01487798028160005,0.0024798305525564847,0.003856606978291471,0.0025863573719147183,0.5551568747877261,0.9610648918469218,150.04831621778717,2.621779504399268,0.018478793871288667,0.0024505786499097906,4797.0,b'COSMOSVLA3',b'J100011.40+023716.7',150.047539,0.063,2.621332,0.063,19.4,2.5,2.24,8.65,24.0,0.0,0.0,376,2,2.5178038607469277,0.003836387173237199,0.04545684148873367
1364,149.8815293109299,2.318434785478962,0.062180656559405904,0.0025208475588432856,0.056573865461974675,0.0024839069385964143,0.036463590459691254,0.0025727061127616695,0.9600867390744805,1.0,149.8815293109299,2.3184347854789626,0.0622047517565808,0.00245360029599596,5116.0,b'COSMOSVLA3',b'J095931.59+021905.4',149.881629,0.065,2.318192,0.065,19.4,2.5,2.32,8.36,25.0,0.0,0.0,146,2,0.9447269648792274,0.0005410135623001855,0.006408677562447263
858,149.72972922090327,2.371732943264501,0.018395223017359415,0.002526637227569719,0.014618344103478526,0.002520517531791955,0.004933767733788745,0.0025733796211788607,0.8007190296682886,0.9594291212315587,149.72972922090327,2.3717329432645013,0.018160081283574,0.002458642547131202,5203.0,b'COSMOSVLA3',b'J095855.06+022219.6',149.729432,0.063,2.372139,0.063,19.4,2.5,2.27,8.57,23.0,0.0,0.0,,,1.8110219500460278,0.00198668358490528,0.023538984074172525
2544,150.2162027077454,1.655692774588488,0.018109807388579553,0.002492027729056581,0.016524296526735534,0.0025311909459130133,0.006225792149804337,0.0025175535927343434,0.7690012273155429,0.9515550239234449,150.21675843084859,1.655137246128067,0.017554494967428357,0.0024257962792673072,5383.0,b'COSMOSVLA3',b'J100051.85+013918.2',150.216047,0.066,1.655059,0.066,19.5,2.6,2.35,8.3,20.0,0.0,0.0,,,2.3493824476933325,0.0033126370196612243,0.03925072216272586
463,149.60402504677376,1.7158981477105135,0.023765871637116954,0.0025226048439353456,0.026107410279766916,0.0025482455243374413,0.019362539398261828,0.0025250885753079987,0.8973999698083388,0.9797919762258543,149.60485836469084,1.7167316083325457,0.02368276673375677,0.0024242076387432903,5085.0,b'COSMOSVLA3',b'J095825.00+014258.9',149.604193,0.065,1.716384,0.065,19.5,2.6,2.35,8.31,24.0,0.0,0.0,,,1.8505380911477032,0.002056533745984579,0.024366665806844538
368,149.57959840041448,1.64534516871664,0.013483264166325127,0.0025545639660442816,0.004298601933299916,0.0025689191072497974,0.0023374085080855845,0.0025716211910400797,0.3182617495935013,0.8555263872544583,149.57820923324093,1.6450670543861297,0.013611654470977596,0.0024784559248834516,5239.0,b'COSMOSVLA3',b'J095819.03+013846.2',149.57933,0.067,1.64617,0.067,19.5,2.6,2.4,8.12,21.0,0.0,0.0,,,3.1225222287131165,0.00584420792483864,0.06924829068372791
1862,150.02167408238952,1.8434575171937433,0.020588371484771606,0.0025433194695058717,0.018193044541468067,0.0025885554468440576,0.011055117718953797,0.0025348909373859346,0.817907227170414,0.9802712700369913,150.02167408238952,1.8434575171937435,0.024003308065903707,0.0024748119339293266,4929.0,b'COSMOSVLA3',b'J100005.16+015036.8',150.021501,0.063,1.843575,0.063,19.5,2.5,2.27,8.59,23.0,0.0,0.0,,,0.752810875754986,0.00034063128103056783,0.004034269956289851
36,149.4486019356969,1.9327690920221303,0.04302514073934292,0.002542896684147412,0.02915932005722717,0.002543181429761575,0.017747837021764926,0.0025380765736261156,0.754001193212019,0.9876203576341128,149.4497132618009,1.933325034699543,0.04181753860593172,0.002436819402755782,10803.0,b'COSMOSVLA3',b'J095747.58+015559.9',149.448288,0.1,1.933326,0.1,19.5,3.9,3.8,5.13,13.0,0.0,0.0,291,2,2.301157561675659,0.003178252402172288,0.037658346549999146
1121,149.80556332489087,2.6592395028464484,0.02567404987721304,0.002534329706952912,0.020482769931629348,0.0024496980588612975,0.014483747995913685,0.002550920992634703,0.7915258670959651,0.975764993880049,149.8047293208135,2.6584060192212355,0.02185057600449732,0.0024845208205848505,4973.0,b'COSMOSVLA3',b'J095913.23+023931.2',149.805164,0.064,2.65869,0.064,19.5,2.5,2.31,8.43,22.0,0.0,0.0,,,2.444478381221161,0.0035857444698336183,0.04248687858772965
2027,150.06501324075666,2.2634539060154055,0.01707794069166398,0.0024988605842271774,0.023744860200137947,0.0024882164912911745,0.0234600827978239,0.0025580158398981986,0.9354958345799096,0.9643948930048553,150.06501324075666,2.263453906015406,0.01918720577925719,0.002431805379110489,5064.0,b'COSMOSVLA3',b'J100015.61+021548.9',150.06507,0.065,2.263606,0.065,19.5,2.6,2.35,8.32,20.0,0.0,0.0,,,0.5843673473576534,0.0002052645925536556,0.0024302574023682237
3511,150.47108362223545,1.9459204765700935,0.019795825434191786,0.002520997229135253,0.01771161532993248,0.0024649492816702957,0.009953061730363115,0.0025783209022099325,0.911513250575331,0.9483373769088055,150.47191759382252,1.9467536020802088,0.017123300693141948,0.002468938526640438,5269.0,b'COSMOSVLA3',b'J100153.06+015645.2',150.471124,0.065,1.945893,0.065,19.5,2.6,2.34,8.35,19.0,0.0,0.0,,,0.17575397448377378,1.8569192296591375e-05,0.00021803097398197124
2942,150.32112930122446,2.8809075180424277,0.016407478168544647,0.0025254581225186037,0.010527014202327609,0.002541457681508372,0.008986598901639263,0.0024980259399421624,0.6407722366982499,0.9159088357471652,150.32196373647716,2.8817405868470902,0.015242422530722707,0.002435025431647774,6911.0,b'COSMOSVLA3',b'J100117.12+025255.6',150.32134,0.08,2.882123,0.08,19.5,3.1,2.88,6.76,22.0,0.0,0.0,,,4.440827526901691,0.011785356782633927,0.1396472748048925
2647,150.24322755975012,2.5037245663576604,0.021533923184672205,0.0025153558995484027,0.01030748327910214,0.0024921367569880728,0.003941267291719489,0.002498599739773818,0.6593114240092681,0.9781449893390192,150.24350557501367,2.5034467700625287,0.022664596864485177,0.002447614559825959,4679.0,b'COSMOSVLA3',b'J100058.19+023012.9',150.242478,0.061,2.503595,0.061,19.6,2.4,2.21,8.87,26.0,0.0,0.0,,,2.735893762041773,0.004469358917284505,0.052957169931079455
2800,150.2846118797853,2.1140019109941877,0.02480554609346621,0.0025198910633714663,0.015400561731893195,0.002437970582055898,0.002280322524738964,0.002563486814972084,0.7363507347736167,0.9798859201441009,150.2834999614699,2.113446476799785,0.023791959387402018,0.0024395412095425933,4725.0,b'COSMOSVLA3',b'J100108.36+020650.4',150.284834,0.062,2.114001,0.062,19.6,2.5,2.23,8.77,21.0,0.0,0.0,,,0.7990952801747949,0.0003820614763774266,0.004525192458683202
4081,150.63542390421517,2.205032508272234,0.0201896584268107,0.0025226217394226924,0.01777845983413917,0.0025461920438477658,0.016977456918526774,0.0025116184560338055,0.851925465113795,0.9648515753050446,150.63542390421517,2.205032508272234,0.01929938544339301,0.0024552433108094365,4776.0,b'COSMOSVLA3',b'J100232.42+021218.1',150.635103,0.062,2.205035,0.062,19.6,2.5,2.22,8.83,23.0,0.0,0.0,,,1.1544346052043286,0.0007972317648805571,0.009444706722252305
4526,150.79961727826407,2.6427059311400583,0.016260153367122138,0.0029616885844132236,0.014414728843421864,0.0028173381118990065,0.011422908758341581,0.0029706645399827703,0.7044219941101689,0.9106908613904678,150.79906071487116,2.641595262910417,0.01502797546477369,0.0028887684172621444,8427.0,b'COSMOSVLA3',b'J100311.98+023830.9',150.799939,0.093,2.641918,0.093,19.6,3.5,3.38,5.8,10.0,0.0,0.0,,,3.0634294723719417,0.005600359649595932,0.06635883760526133
4141,150.65422336096756,1.9228184693356922,0.02038272349645747,0.0025030652934534526,0.015211405476348533,0.0025029429891372163,0.010258255240254378,0.0025878533575098895,0.8121879429195261,0.9797919762258543,150.65366714748777,1.9217076094269787,0.023646758712122035,0.0024364545331574377,4963.0,b'COSMOSVLA3',b'J100236.84+015521.5',150.653516,0.064,1.922656,0.064,19.6,2.5,2.31,8.51,24.0,0.0,0.0,,,2.611408727301981,0.00407270465203613,0.04825705923040683
2107,150.08613335487837,2.5890048336475644,0.02146093828769681,0.0025219257016925044,0.03383106680387483,0.0025540823127617788,0.020377826839199427,0.0024715057470126936,0.8936013007734173,0.9610648918469218,150.08668947870675,2.588449316319556,0.018402526047809956,0.002453216786824667,4903.0,b'COSMOSVLA3',b'J100020.69+023520.3',150.086214,0.063,2.588989,0.063,19.6,2.5,2.29,8.55,19.0,0.0,0.0,,,0.29557446565030715,5.22807210513454e-05,0.0006174919931066139
4296,150.7073917324303,2.1463978746116554,0.027363994006483126,0.0025452240862761295,0.024761421490802932,0.0025278294811918213,0.01509675216378414,0.00257446698956037,0.9421064490189646,0.9839615076182839,150.70711389916133,2.1466757440116995,0.02673228759032167,0.0024761398824504513,5151.0,b'COSMOSVLA3',b'J100249.70+020846.6',150.707111,0.066,2.146305,0.066,19.6,2.6,2.38,8.23,29.0,0.0,0.0,205,2,1.063834087327153,0.0006770485904938894,0.008020609533679607
583,149.64176217566384,2.741122737554242,0.021869197265188524,0.002562008323616711,0.016701786033307867,0.0025296083664197973,0.011008224204221206,0.0025596583246655174,0.791436830335601,0.966732283464567,149.64120640533184,2.7400115361718713,0.019905733584258806,0.0024580591177281834,4727.0,b'COSMOSVLA3',b'J095834.04+024427.0',149.641854,0.062,2.74086,0.062,19.6,2.5,2.23,8.76,28.0,0.0,0.0,,,1.0018318717808279,0.0006004520946349956,0.007112987855654835
124,149.48796461486322,2.8146511292259184,0.015745035638873313,0.0029377559528252425,0.01726501772738358,0.0029129253586590346,0.008009449873848789,0.0030336438318762393,0.8376912794887761,0.9483373769088055,149.4876864318203,2.8149287093419373,0.01717510198308612,0.002860124576305774,7713.0,b'COSMOSVLA3',b'J095757.01+024852.4',149.487579,0.087,2.814564,0.087,19.6,3.3,3.17,6.18,15.0,0.0,0.0,,,1.4215751167636503,0.0012086376998927673,0.014319615696848378
2168,150.0980937110213,2.3220657833714085,0.012552249092105915,0.002516609577662539,0.022596174090698196,0.0024882798368641773,0.012944836553883548,0.0025152475326099774,0.6514777077340312,0.883805588351043,150.10003977622642,2.3201213743034486,0.01420192038769242,0.0024488709782033618,7905.0,b'COSMOSVLA3',b'J100023.33+021921.3',150.097211,0.094,2.322589,0.094,19.6,2.5,2.27,5.77,23.0,1.0,0.0,240,2,3.6918083438664278,0.008123205835289582,0.09625302353089323
3806,150.547214833973,2.841684673540003,0.018707340332147843,0.00254042782600308,0.015902816868051745,0.0025228346520914176,0.00606752317587889,0.002536174043515988,0.7711766316233855,0.9540933435348126,150.547214833973,2.841684673540003,0.01770315645187458,0.0024726804275710577,5474.0,b'COSMOSVLA3',b'J100211.48+025033.5',150.547856,0.068,2.842642,0.068,19.6,2.7,2.48,7.91,24.0,0.0,0.0,,,4.146345364433354,0.01023570706362631,0.12128487241892227
2949,150.32236148497432,1.7229008897389415,0.013286248344651724,0.0024835758937207615,0.004942455119527945,0.0025016339987900087,0.006235110391635,0.0025431218052229553,0.40189122284662765,0.9312201688899767,150.32180555429596,1.7217899271256911,0.015964847021305222,0.002453359393093206,4896.0,b'COSMOSVLA3',b'J100117.44+014320.4',150.322678,0.064,1.722339,0.064,19.7,2.5,2.31,8.52,25.0,0.0,0.0,53,2,2.321403580385454,0.003206051417980582,0.03798774790305636
1281,149.86076386515893,1.8359417701097036,0.028352092070637568,0.0025291008668828475,0.031220076747687276,0.0026134512278828495,0.025807323438424942,0.0025377194779631937,0.7911785480169032,0.9845626072041166,149.86159744561223,1.8367751788708153,0.02739160691103264,0.002449801508314187,5270.0,b'COSMOSVLA3',b'J095926.60+015011.7',149.860837,0.065,1.836609,0.065,19.7,2.6,2.37,8.3,24.0,0.0,0.0,,,2.416399109366065,0.003473348115353714,0.04115505045756496
2830,150.29237514978755,1.9445593236356984,0.022734379328373314,0.0025053718645825134,0.016658356924160615,0.0025075126937059438,0.010542854180537117,0.002566899089556572,0.7356969519103191,0.9702417854928704,150.29348674832252,1.9434481290171686,0.02044363318658772,0.002461308458345391,4823.0,b'COSMOSVLA3',b'J100110.17+015640.4',150.292389,0.063,1.944574,0.063,19.7,2.5,2.28,8.63,21.0,0.0,0.0,,,0.07262755123240396,3.143173979869296e-06,3.524208171127517e-05
3055,150.34864345281642,2.7617499236124345,0.025143908432921865,0.0025372951628855147,0.03260296733471262,0.002548191077891622,0.02858710290760546,0.0024761591342573304,0.8666509563759612,0.9810333551340745,150.34864345281642,2.7617499236124345,0.024643812300661514,0.002468173136678724,7313.0,b'COSMOSVLA3',b'J100123.52+024540.1',150.34801,0.086,2.761143,0.086,19.7,2.4,2.18,6.31,22.0,1.0,0.0,,,3.1562934586032005,0.005918785782406566,0.07013199273132535
3072,150.35375404930113,1.6665135642462994,0.022453711814633057,0.0025406664116949694,0.020323462832546265,0.0024691267369413615,0.01830078980617816,0.0025866028782089486,0.869623400594599,0.9694170771756979,150.35347621519483,1.6667913470461497,0.02033463964705678,0.0024723760890905154,5079.0,b'COSMOSVLA3',b'J100124.98+014000.9',150.354086,0.064,1.666927,0.064,19.7,2.6,2.32,8.47,23.0,0.0,0.0,,,1.9084318486742593,0.00216794580988966,0.025686830695066266
562,149.63700360771736,2.837496662788603,0.030542330239002092,0.0026780662126504266,0.03132533281335973,0.0026393239030140002,0.01496911200615946,0.0027353144135392675,0.8764097394403481,0.9799426934097422,149.63616908717816,2.838329520437105,0.02439246659185504,0.0026071186423007415,5664.0,b'COSMOSVLA3',b'J095832.60+025017.5',149.635855,0.07,2.838211,0.07,19.7,2.8,2.55,7.75,21.0,0.0,0.0,167,2,4.8651219225369315,0.014005371443404524,0.16595309218014315
3748,150.52893819287257,2.1147901500554616,0.012928304661197449,0.002518766477154448,0.011920329590964918,0.0025002122896806756,0.00027892482343147286,0.002552228799496107,0.5265333000152626,0.8976009969882646,150.52866031701626,2.115067993021793,0.01469550059008263,0.0024514402749595938,8893.0,b'COSMOSVLA3',b'J100206.73+020655.7',150.528079,0.098,2.115498,0.098,19.7,2.5,2.33,5.5,21.0,1.0,0.0,,,4.005974068283457,0.009517167191572251,0.11277061393896748
1934,150.04000647285594,2.0284536542301614,0.012747318925141226,0.002520172191429838,0.010161507638189618,0.002519211705938886,0.0034165493846172405,0.0024573967392400157,0.7888097432729134,0.8976009969882646,150.04000647285594,2.028453654230162,0.014603240588953084,0.0024522076711499204,4754.0,b'COSMOSVLA3',b'J100009.65+020142.9',150.040217,0.062,2.028587,0.062,19.7,2.5,2.26,8.74,26.0,0.0,0.0,,,0.8967342035141538,0.0004790597937804897,0.0056745632571741774
1461,149.9065217111451,2.510101659594993,0.018348830198177894,0.002507711108284284,0.01244015871744886,0.0025274053651221126,-0.0016690782302475127,0.0025131176096313615,0.7196360343246248,0.9648515753050446,149.9065217111451,2.5101016595949934,0.019218819524350714,0.002440716043126673,8551.0,b'COSMOSVLA3',b'J095937.53+023036.6',149.906375,0.096,2.510185,0.096,19.7,2.5,2.29,5.63,21.0,1.0,0.0,,,0.6069870896998004,0.00021952173947303866,0.002599195882721874
654,149.66013367996487,2.67946981501412,0.02111892537780895,0.0025104392637314244,0.021227852541853626,0.0025119007457270457,0.013221346570607653,0.0025335417972207237,0.8403085161024525,0.97440036900369,149.65957739743396,2.68002510778458,0.021391785724444477,0.002443535744556904,10619.0,b'COSMOSVLA3',b'J095838.24+024050.0',149.659355,0.11,2.68056,0.11,19.8,2.6,2.35,5.01,21.0,1.0,0.0,,,4.8212053439646905,0.0137554039527239,0.1629911301373737
851,149.7267527667573,2.0647955940308877,0.01591890045284628,0.0025244028330679243,0.01913167392321307,0.0024923042846811145,0.007237676255560847,0.002533358456786884,0.850150371047694,0.9180700955848885,149.72814241440304,2.0650737062520745,0.015391471458399624,0.0024610330394311732,4743.0,b'COSMOSVLA3',b'J095854.32+020352.5',149.726343,0.061,2.064593,0.061,19.8,2.5,2.24,8.86,24.0,0.0,0.0,,,1.6447516693261868,0.0016107085950295419,0.019083910152318417
4554,150.81311865517802,2.382447058296214,0.029100108949942718,0.002564294993835949,0.027177607238481314,0.0025029685710616367,0.01750836480258211,0.002623499917263624,0.8263632876863756,0.9827213822894169,150.8139529745868,2.383279904298385,0.025607459455406174,0.0025001574757764745,8564.0,b'COSMOSVLA3',b'J100315.42+022256.8',150.814264,0.094,2.382464,0.094,19.8,3.6,3.44,5.75,16.0,0.0,0.0,,,4.1201286960357795,0.010064522153089839,0.11925643581733339
4316,150.7139941585971,1.976405806477057,0.02648810230488865,0.002492776404803367,0.028493939933966324,0.0025081117526842655,0.017614101371932426,0.002502699492605479,0.9073589818541286,0.9824797843665768,150.7137163591318,1.9766836637441079,0.02496378172440782,0.0024267607689083246,6144.0,b'COSMOSVLA3',b'J100251.29+015834.9',150.713725,0.073,1.976379,0.073,19.8,2.9,2.66,7.43,20.0,0.0,0.0,,,0.9731910685278654,0.0005642089670588879,0.0066835289372195565
1624,149.95350938867864,2.516497169658996,0.02675515757292276,0.002513466149595869,0.016059486478789575,0.0025000083444727296,0.01040514869489791,0.002498251709059518,0.8297488382899754,0.9853546910755149,149.95323131759358,2.516774903177149,0.0280966100005233,0.0024459555223590567,4843.0,b'COSMOSVLA3',b'J095948.60+023058.9',149.952535,0.062,2.516362,0.062,19.8,2.5,2.25,8.81,24.0,0.0,0.0,521,2,3.538039793961985,0.007431440262192668,0.08805602413537733
1689,149.97416721751117,1.6759655776884745,0.019329097967655685,0.0024974493992712707,0.01845679616389814,0.0025021530272654625,0.010636380590822255,0.0025375980128667986,0.8713296707248167,0.9639655475478994,149.97500078335582,1.6767988961182367,0.018968519299682848,0.002423624862639271,5312.0,b'COSMOSVLA3',b'J095953.88+014033.8',149.974516,0.064,1.676068,0.064,19.8,2.6,2.34,8.44,17.0,0.0,0.0,,,1.3081207769117449,0.0010191558147930602,0.012074371125526069
1280,149.86074197170072,1.960936584543908,0.03495558132730594,0.0025250461520444174,0.0282283451857848,0.002546615719712009,0.011289822403037506,0.002496662248590829,0.8603414094144433,0.9856115107913669,149.86157562252356,1.9617700217004126,0.03127336267324143,0.0024433197686408972,4793.0,b'COSMOSVLA3',b'J095926.65+015736.4',149.861061,0.063,1.960127,0.063,19.8,2.5,2.29,8.66,24.0,0.0,0.0,186,2,3.1323870125712836,0.005829725889742843,0.06907668741588292
1598,149.94412288102927,1.9542809161478383,0.016858606193448665,0.00252366986159478,0.02712765642460432,0.0025072119425359344,0.031084783872803813,0.002570823743481801,0.8087570067845044,0.8950117791662399,149.94328897983326,1.9551141406312664,0.014505351044064122,0.0024570461791357094,4838.0,b'COSMOSVLA3',b'J095946.57+015715.0',149.944081,0.061,1.95418,0.061,19.8,2.5,2.22,8.89,27.0,0.0,0.0,,,0.39330802827088945,9.217473694833611e-05,0.0010902117075734128
