7333,COSMOSVLA3,J095751.44+020840.7,149.464375,0.08,2.144645,0.08,20.5,3.2,3.02,6.78,19,0,0
10226,COSMOSVLA3,J095751.46+024325.9,149.464418,0.11,2.723883,0.11,18.8,3.8,3.67,5.13,15,0,0
10295,COSMOSVLA3,J095751.53+021700.2,149.46473,0.11,2.28341,0.11,17.0,3.5,3.34,5.1,9,0,0
76,COSMOSVLA3,J095751.58+013341.8,149.464919,0.01,1.561616,0.01,1800.0,90.0,4.28,389.0,124,1,0
4057,COSMOSVLA3,J095751.58+023534.8,149.464958,0.055,2.593016,0.055,32.6,3.8,3.32,9.8,26,0,0
6336,COSMOSVLA3,J095751.62+015826.2,149.46511,0.075,1.973961,0.075,25.5,3.8,3.55,7.18,22,0,0
7851,COSMOSVLA3,J095751.63+021853.6,149.465138,0.089,2.314893,0.089,21.3,3.7,3.52,6.06,15,0,0
10854,COSMOSVLA3,J095751.68+015830.7,149.465344,0.11,1.975212,0.11,18.1,3.7,3.6,5.03,15,0,0
8283,COSMOSVLA3,J095751.72+013445.0,149.465506,0.092,1.579186,0.092,21.7,3.9,3.71,5.86,17,0,0
7685,COSMOSVLA3,J095751.72+021253.2,149.465514,0.089,2.214792,0.089,20.4,3.6,3.38,6.03,22,0,0
6941,COSMOSVLA3,J095751.76+013443.9,149.465683,0.082,1.578887,0.082,35.5,4.2,3.76,6.59,22,1,0
10520,COSMOSVLA3,J095751.80+021949.0,149.465856,0.11,2.330296,0.11,17.4,3.5,3.42,5.08,15,0,0
1675,COSMOSVLA3,J095751.86+025400.5,149.466118,0.029,2.900144,0.029,132.0,8.9,5.99,19.6,40,1,0
5995,COSMOSVLA3,J095751.87+015023.6,149.466147,0.073,1.839897,0.073,23.6,3.4,3.2,7.38,19,0,0
7378,COSMOSVLA3,J095751.94+015325.2,149.466428,0.085,1.890358,0.085,22.0,3.7,3.46,6.34,18,0,0
347,COSMOSVLA3,J095751.96+024255.0,149.466502,0.012,2.715303,0.012,571.0,29.0,3.66,94.3,140,1,0
254,COSMOSVLA3,J095752.09+014522.0,149.467052,0.011,1.756136,0.011,452.0,23.0,3.14,131.0,66,1,0
2927,COSMOSVLA3,J095752.13+023020.7,149.467231,0.042,2.505765,0.042,53.0,4.2,3.28,13.0,36,1,0
925,COSMOSVLA3,J095752.16+025121.5,149.467344,0.019,2.855979,0.019,140.0,8.7,4.21,33.4,44,0,0
10873,COSMOSVLA3,J095752.16+024812.8,149.467359,0.11,2.803566,0.11,18.3,3.8,3.63,5.03,10,0,0
4063,COSMOSVLA3,J095752.18+023519.5,149.467443,0.055,2.588778,0.055,34.2,3.9,3.42,9.99,23,0,0
681,COSMOSVLA3,J095752.23+023412.7,149.467657,0.016,2.570204,0.016,147.0,8.0,3.22,44.4,47,1,0
755,COSMOSVLA3,J095752.27+024018.5,149.467831,0.017,2.671811,0.017,135.0,8.0,3.31,40.8,46,0,0
4392,COSMOSVLA3,J095752.32+022021.2,149.468019,0.059,2.339227,0.059,49.8,4.2,3.38,9.27,41,1,0
5815,COSMOSVLA3,J095752.34+025135.7,149.468116,0.072,2.859928,0.072,44.0,4.7,4.18,7.55,25,1,0
5947,COSMOSVLA3,J095752.37+022641.2,149.468218,0.073,2.444793,0.073,23.8,3.4,3.2,7.45,21,0,0
5302,COSMOSVLA3,J095752.45+015627.7,149.468581,0.065,1.941039,0.065,28.6,3.8,3.43,8.34,23,0,0
3572,COSMOSVLA3,J095752.53+025251.6,149.468886,0.05,2.881025,0.05,56.7,6.0,5.2,10.9,30,0,0
7485,COSMOSVLA3,J095752.73+025248.2,149.469708,0.085,2.880057,0.085,31.7,5.3,5.02,6.31,18,0,0
2990,COSMOSVLA3,J095752.75+015531.3,149.469818,0.045,1.925362,0.045,40.0,3.9,3.24,12.4,28,0,0
1833,COSMOSVLA3,J095752.76+023635.9,149.469856,0.031,2.609994,0.031,58.4,4.5,3.21,18.2,36,0,0
8377,COSMOSVLA3,J095752.78+023619.0,149.46992,0.093,2.605304,0.093,18.6,3.3,3.19,5.82,19,0,0
2375,COSMOSVLA3,J095752.87+015228.4,149.470322,0.037,1.874567,0.037,56.0,4.3,3.29,14.8,32,1,0
10343,COSMOSVLA3,J095752.88+020641.6,149.470359,0.1,2.111563,0.1,16.0,3.1,3.01,5.31,16,0,0
4327,COSMOSVLA3,J095752.97+023634.1,149.470734,0.056,2.609499,0.056,31.2,3.6,3.22,9.69,26,0,0
10374,COSMOSVLA3,J095752.98+013220.7,149.470764,0.1,1.539086,0.1,24.2,4.8,4.67,5.18,17,0,0
4897,COSMOSVLA3,J095753.03+014850.2,149.47096,0.063,1.81395,0.063,47.8,4.1,3.31,8.62,35,1,0
10703,COSMOSVLA3,J095753.03+014739.7,149.47099,0.11,1.794373,0.11,15.5,3.2,3.04,5.09,16,0,0
8012,COSMOSVLA3,J095753.04+015254.4,149.471025,0.09,1.8818,0.09,19.2,3.4,3.2,5.99,14,0,0
2278,COSMOSVLA3,J095753.10+015804.7,149.471258,0.036,1.967981,0.036,60.2,4.6,3.45,15.3,39,1,0
10838,COSMOSVLA3,J095753.11+022137.2,149.471313,0.11,2.360339,0.11,15.8,3.3,3.14,5.05,14,0,0
9702,COSMOSVLA3,J095753.16+025030.0,149.471537,0.099,2.841667,0.099,20.9,4.0,3.83,5.45,17,0,0
8867,COSMOSVLA3,J095753.18+024952.3,149.471589,0.099,2.831203,0.099,20.2,3.9,3.7,5.45,21,0,0
4779,COSMOSVLA3,J095753.44+023312.6,149.472686,0.063,2.553521,0.063,28.0,3.6,3.22,8.69,22,0,0
467,COSMOSVLA3,J095753.44+024114.2,149.472694,0.013,2.687297,0.013,230.0,12.0,3.22,67.6,54,1,0
